label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.0,0.0,0.0,0.4269961479211962,-0.2170637924843368,-0.11133039307676448,0.6980260474879925,-0.6605662034762227,-0.14736691265871837,0.7448637742898186,-1.0769678754033778,-0.19303792713369916,0.6980688422238109,-1.383553809013808,-0.21957443219577677,0.47241164447679285,-0.9997772875025058,-0.02537677757634837,0.4897979785107121,-1.3092533941641105,-0.25547197309428094,0.46500815518018324,-1.0008877275306287,-0.3846531282965989,0.4515233671910203,-0.73196143932842,-0.42799829056302563,0.19365729509474788,-0.9795159253076856,-0.055185180304263524,0.24751169124344718,-1.231977077847654,-0.32215603651985586,0.2493763190183984,-0.8261759954482281,-0.4057618054190344,0.2354616384557855,-0.5369983490154163,-0.3979854253034214,-0.07286442915266922,-0.9120994883350341,-0.11753705394591611,-0.0031840395000582895,-1.11322168595117,-0.3919857214440156,0.021619956113111797,-0.7115928124061583,-0.3684709867193532,0.022338852097284496,-0.4405643022788368,-0.27303641590085415,-0.34694998401206806,-0.80738327077809,-0.18695702790499483,-0.264540939332387,-0.939001537554893,-0.37874175805179267,-0.19509758805414762,-0.6627281712987444,-0.35753786958935835,-0.1573240086090068,-0.45899605057346643,-0.28663343586358014
A,0.0,0.0,0.0,0.41990992603329136,-0.2139022872248694,-0.11308650192411125,0.6910326227930071,-0.6630011656745539,-0.14772177324194666,0.7315493333507792,-1.068956614966889,-0.1890100618799233,0.69133778810189,-1.3693609622072553,-0.21177887009999,0.46198062803405715,-0.9959510102834068,-0.03268970279517516,0.487786784719098,-1.274092919315853,-0.25385627151837914,0.4592335933628774,-0.9561977598890763,-0.3806331965335164,0.43826715065804867,-0.6872188767688239,-0.4238501483812115,0.1834913063448587,-0.9812995206640077,-0.05815660960239821,0.2388949431985067,-1.217543545325808,-0.2998776987072336,0.24696350302754333,-0.8253310625894643,-0.3765119267320014,0.23801964377759827,-0.5411423138993301,-0.37145017491055915,-0.07983381519254347,-0.9131390988730833,-0.11536298795900797,-0.010157410899427035,-1.10564330948625,-0.3660858896943004,0.018416015432472187,-0.7165461926675599,-0.3409944514914212,0.021516341841175783,-0.45145187798636593,-0.25301566551016286,-0.34659970293216097,-0.8034909611374308,-0.1802840362448427,-0.26717195448127606,-0.9393950735985472,-0.3576962705298767,-0.2012267156359247,-0.6669855417639189,-0.3319438117279289,-0.16519806799454453,-0.4644129267997494,-0.2622153502254231
A,0.0,0.0,0.0,0.43305136837799324,-0.21068948989904576,-0.11467050461155277,0.7020866738953152,-0.6440620599615824,-0.15410663780479172,0.7523231549339472,-1.0559463717221744,-0.20169816072506913,0.710366420079981,-1.3563530022686185,-0.2303920714823565,0.4853077913909714,-0.996371388485976,-0.013948157648983068,0.49944765399941593,-1.284138531154621,-0.24372696436704225,0.46442349977117675,-0.992828493587259,-0.3793054898442659,0.44916064081292273,-0.7266942171756082,-0.42599027317650817,0.20020191891367742,-0.9788953289666086,-0.041025925835216484,0.2579784415044533,-1.2333082973786196,-0.29781134751069716,0.25800048212213744,-0.8385516958627771,-0.38136988263750865,0.2534765109484552,-0.546418360588506,-0.3740585124938378,-0.05898983171548635,-0.9126909579918503,-0.10258066303687795,0.008858984368926005,-1.0960554577229595,-0.3672848191867515,0.03175784220265619,-0.702903789477752,-0.3479093019232441,0.030448306966592974,-0.43646148199456425,-0.2555530156984355,-0.3182955484653584,-0.8086463406976718,-0.1720710515589749,-0.2418105732810464,-0.9529094407169946,-0.35007882443102,-0.18820886622527336,-0.684213345681592,-0.3249888402523632,-0.1621366970210665,-0.48208717332888,-0.2529183723203691
A,0.0,0.0,0.0,0.4253995040589478,-0.21977994962482697,-0.11153569357027093,0.690418594770009,-0.6403815151635791,-0.15028508584856767,0.7591377631422384,-1.0510691915385355,-0.19980876620714433,0.736847307390176,-1.3557988235445708,-0.23054691464194982,0.5120230457630145,-0.9891147199559371,-0.000622801342542005,0.5295142412487325,-1.2773722227569904,-0.21963378538965042,0.4867634194622558,-1.0009800351338423,-0.3509998551081881,0.4661759014483257,-0.7474926508727257,-0.3996750735701872,0.2318091613251851,-0.9723372673905789,-0.028718481316677327,0.27568584648122163,-1.225523293529766,-0.27978324738777427,0.26861371153737634,-0.8489747340833022,-0.3662924910936223,0.26342929444326746,-0.5682696887765735,-0.3651612085648522,-0.02437511377797215,-0.9054389365129559,-0.09056283698848086,0.023848265763054804,-1.0957989316590167,-0.3417350754780749,0.04739305861034187,-0.7211010811701225,-0.32572958875093155,0.05396742395454375,-0.46126085621934515,-0.24235734431102549,-0.27975999681032654,-0.7976989139862036,-0.16169730644665933,-0.22556840470894393,-0.9556745423909376,-0.33082819147632864,-0.165745909664383,-0.6987196892830217,-0.31241768850045665,-0.12626588089776203,-0.49662655357393726,-0.24972249385423606
A,0.0,0.0,0.0,0.422487255159531,-0.2199483291927062,-0.1175779350247311,0.6915984832966686,-0.6460623773564848,-0.16111346157229375,0.7522321941244717,-1.0585975319031156,-0.21344839338571375,0.7269591174839616,-1.3660797253817123,-0.24726591413429913,0.4962560389446432,-0.9948464523831957,-0.018564155767709156,0.5079263178032027,-1.2776550325541705,-0.24625808798602986,0.461199253252177,-0.9869639212385559,-0.38100120034727064,0.43460055787243584,-0.7274828842949741,-0.4286869547078044,0.213542013025555,-0.9759066514062726,-0.044788574592070425,0.2577397513386131,-1.2224433175073055,-0.3041255723426008,0.25111325125344497,-0.8380672690983766,-0.39334537745189585,0.2399003387481124,-0.554960418071029,-0.3914382567036078,-0.04345697480600234,-0.9070905449664701,-0.10415607019018895,0.002507281285982887,-1.099332619143572,-0.36308961045915705,0.024344267037005665,-0.7194534753377126,-0.34503150796093957,0.024515314616261278,-0.45935863256236115,-0.25727943517065105,-0.2997401657026313,-0.8010375930041856,-0.17227151069938101,-0.24714861271998453,-0.9669856171018666,-0.34570122297816475,-0.19062907425657497,-0.7034236080227841,-0.3215503140742307,-0.15761264183094353,-0.499500630913877,-0.25198904509704406
A,0.0,0.0,0.0,0.4064939914243521,-0.22391197848944985,-0.1254342298843058,0.6806949210635027,-0.6561961764164993,-0.16971869820222746,0.7387238813734285,-1.0709444783198427,-0.2225806992479875,0.7007420519209164,-1.3792865721683696,-0.25447353762576047,0.4653832182664424,-1.0061462293563566,-0.024517664016454856,0.5006570667431687,-1.3221587676023223,-0.25850982057493715,0.4457359520378682,-1.037424352202668,-0.392778126670652,0.4109047160022279,-0.7666591784049399,-0.43572231997693134,0.18190309271183286,-0.9822544505403804,-0.045688721315941684,0.23090668883616064,-1.2504961758437592,-0.3109105899849915,0.2141949493914171,-0.8664870026323154,-0.3911952628029054,0.20792509325236347,-0.5663846159728818,-0.37708264344561826,-0.07662638275202507,-0.9172671553513077,-0.10318131357444019,-0.018939139425709118,-1.1126822739340831,-0.36381153866869503,-0.001122063692878827,-0.7354426548905614,-0.33956938046305596,0.011552795395374028,-0.46721420530527163,-0.2437862692658437,-0.3292962217657782,-0.8129051423678291,-0.1710579858323369,-0.26308649845507404,-0.9855792213785793,-0.3398615790181939,-0.2099082200204922,-0.7234907914094333,-0.31103976272199707,-0.1705932429574868,-0.5138847267326457,-0.23730642445591799
A,0.0,0.0,0.0,0.407922804202725,-0.22167203704701915,-0.11339142512449409,0.6689543398884742,-0.6440604520236294,-0.1509926972064114,0.7225661352019327,-1.0493376314238911,-0.2013647680772701,0.7293945712530822,-1.3545047816778175,-0.2303813815113181,0.4872422607953276,-1.0054293752371757,0.005033709825688075,0.5268789352697325,-1.2958551963070641,-0.2271694475235619,0.47140084032849466,-0.9966281150018977,-0.36304706730092107,0.42913046544226263,-0.7233139269880456,-0.40560081208129717,0.2062651943722575,-0.9783186106598502,-0.01863774737342101,0.23915663854350702,-1.2287019304940183,-0.2757949760842658,0.2295148412616131,-0.8447598708198714,-0.35677139300236954,0.22339736387883388,-0.5555472902505917,-0.3463744505601371,-0.05112595734551897,-0.9064359990272968,-0.0794213452927676,-0.005175980495444246,-1.1153518529447306,-0.33967406921509646,0.013407519844775125,-0.7355764403452963,-0.3185169872658402,0.025345689776723836,-0.4682074885161464,-0.22536283609557772,-0.3035086000096738,-0.7890936354930417,-0.1491283849770714,-0.2537642820591912,-0.9671859995619848,-0.32482363185673824,-0.19673760625401157,-0.7024912910728248,-0.30080701478633004,-0.1535050655366753,-0.49331283557493816,-0.22934654314394834
A,0.0,0.0,0.0,0.410635129679048,-0.215904154797919,-0.11362514153336589,0.6994824730518711,-0.6355193730530675,-0.1547151848483074,0.7695326215021898,-1.0515933325576026,-0.20600110287340526,0.7497372071339123,-1.3644456322221676,-0.2382905767847173,0.5142000270333366,-0.9978923119132432,-0.019571769448525286,0.5341995647246267,-1.3093830314303998,-0.2448521350481407,0.4697412717102316,-1.0242204751997974,-0.3732296870265312,0.4357669109203698,-0.7548493861371209,-0.4155812636422851,0.22725266248100592,-0.9727014071406165,-0.04699148797344674,0.26672363899120494,-1.245286836604337,-0.30758006154452067,0.24189817649804762,-0.8622139736051031,-0.3877587597901768,0.22603354061604064,-0.5603099607963288,-0.3760265176491001,-0.03266267448221979,-0.9064691406597775,-0.10786150013572599,0.012178912394267993,-1.119472497041673,-0.3702412065408914,0.018534825773211385,-0.7376864403120206,-0.3478548572413603,0.024545628946799236,-0.46556811349833926,-0.2551140137571169,-0.2852956510578616,-0.7980491580289056,-0.1770202225718383,-0.24128500394713684,-0.9676355103587463,-0.3565659805672984,-0.19835837741943588,-0.6944128308879273,-0.33304434576761077,-0.1613066502015083,-0.4797558883205257,-0.2628141012890999
A,0.0,0.0,0.0,0.4039503852260746,-0.21498135060199114,-0.12855261517143113,0.6794855464216398,-0.6365169376379473,-0.17272177227023972,0.74685129428755,-1.0433067404227707,-0.22607652345211818,0.7407815229374209,-1.3522931984646132,-0.25741166474978644,0.491314106987921,-1.0042618842561613,-0.011418456811544868,0.5366683061973219,-1.2983145515628076,-0.24702540576359666,0.4701044173116346,-0.9933681676551195,-0.387552524482002,0.4265767190827749,-0.7110434540839742,-0.4331388670626713,0.20542299968718977,-0.9782383758298756,-0.0291731255309352,0.24463174527647702,-1.2379386209523837,-0.285791749844229,0.23055404359876394,-0.863496592901141,-0.3671076521115448,0.22737005852209263,-0.5669412141911168,-0.35747355230504235,-0.05554172561516479,-0.912520582744191,-0.08531575404610776,-0.006083362180302376,-1.109806672460584,-0.34401360049390606,0.01032663254989037,-0.7351000229512615,-0.3226892881543201,0.02518567371913341,-0.46240747715683905,-0.23019487810320183,-0.30571319986501333,-0.8070869195629499,-0.15204034283979354,-0.24874763492404886,-0.9846146070760687,-0.3234951777483934,-0.20362501280132592,-0.7213850098983685,-0.2951416747188486,-0.16739532388864636,-0.5058666882611002,-0.22157396136177346
A,0.0,0.0,0.0,0.42632464389713337,-0.21110104028625917,-0.1196988928334588,0.7084656241516373,-0.6389090729767033,-0.1554520253195496,0.76802191665775,-1.05950956859592,-0.20239016937923374,0.7852191880821832,-1.3721849616294497,-0.22913871260389254,0.505635886376524,-0.9965552714171915,0.006717044900470456,0.5601861127548018,-1.303520953374995,-0.22781561723303523,0.49983024211614774,-1.0094130167027797,-0.36867811719975524,0.4516585605636816,-0.7266591974543501,-0.4144887764855533,0.22101926326412788,-0.975182275381572,-0.013038981854498286,0.2669697745132029,-1.2496788245396766,-0.2708568973135665,0.25083330013197597,-0.8696155639836491,-0.3592993328607492,0.24133308138202042,-0.5698630860362507,-0.3546963277819245,-0.03631806391830769,-0.9103290138698386,-0.07057676354226423,0.013291401059801516,-1.1423591399561348,-0.3306734642404811,0.023415522827791392,-0.7619099878275343,-0.31331148053030716,0.03419727939463489,-0.48392314384449225,-0.22366257724444993,-0.2892373373761509,-0.8046818859064424,-0.13782507003809463,-0.24091831540506595,-0.9965720023804778,-0.31211019061998846,-0.1938009543938887,-0.7297220431527451,-0.28895170396204034,-0.15350496902711927,-0.5125020578258599,-0.2197781940242002
